Today's Date:	12 February 2012	Date of Test:	9 February 2012, 10:53:38 PM
Filename:	MB_U01_MZ22A_4-2-Long-Test	Tester Channel:	18
Procedure:	MB_Z22F_4-1-Long-Test.000	Description:	Z22F Long Test
Comment:	CV=4.2
Rec#	Cyc#	Step	TestTime	StepTime	Amp-hr	Watt-hr	Amps	Volts	State	ES	DPt Time	ACImp/Ohms	DCIR/Ohms	VAR1	VAR2	VAR3	VAR4	VAR5	VAR6	VAR7	VAR8	VAR9	VAR10	VAR11	VAR12	VAR13	VAR14	VAR15	
31	1	4	  0d 00:29:0.0500000007450581	  0d 00:28:0.0500000007450581	0.00023	0.00088	0.00050	3.76005	D	1	02/09/2012 11:22:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
32	1	4	  0d 00:30:0.0500000007450581	  0d 00:29:0.0500000007450581	0.00024	0.00091	0.00050	3.75990	D	1	02/09/2012 11:23:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
33	1	4	  0d 00:31:0.0500000007450581	  0d 00:30:0.0500000007450581	0.00025	0.00094	0.00050	3.75967	D	1	02/09/2012 11:24:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
34	1	4	  0d 00:32:0.0500000007450581	  0d 00:31:0.0500000007450581	0.00026	0.00097	0.00050	3.75929	D	1	02/09/2012 11:25:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
35	1	4	  0d 00:33:0.0500000007450581	  0d 00:32:0.0500000007450581	0.00027	0.00100	0.00050	3.75914	D	1	02/09/2012 11:26:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
36	1	4	  0d 00:34:0.0500000007450581	  0d 00:33:0.0500000007450581	0.00027	0.00103	0.00050	3.75875	D	1	02/09/2012 11:27:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
37	1	4	  0d 00:35:0.0500000007450581	  0d 00:34:0.0500000007450581	0.00028	0.00107	0.00050	3.75860	D	1	02/09/2012 11:28:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
38	1	4	  0d 00:36:0.0500000007450581	  0d 00:35:0.0500000007450581	0.00029	0.00110	0.00050	3.75837	D	1	02/09/2012 11:29:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
39	1	4	  0d 00:37:0.0500000007450581	  0d 00:36:0.0500000007450581	0.00030	0.00113	0.00050	3.75822	D	1	02/09/2012 11:30:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
40	1	4	  0d 00:38:0.0500000007450581	  0d 00:37:0.0500000007450581	0.00031	0.00116	0.00050	3.75799	D	1	02/09/2012 11:31:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
41	1	4	  0d 00:39:0.0500000007450581	  0d 00:38:0.0500000007450581	0.00032	0.00119	0.00050	3.75784	D	1	02/09/2012 11:32:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
42	1	4	  0d 00:40:0.0500000007450581	  0d 00:39:0.0500000007450581	0.00032	0.00122	0.00050	3.75753	D	1	02/09/2012 11:33:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
43	1	4	  0d 00:41:0.0500000007450581	  0d 00:40:0.0500000007450581	0.00033	0.00125	0.00050	3.75715	D	1	02/09/2012 11:34:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
44	1	4	  0d 00:42:0.0500000007450581	  0d 00:41:0.0500000007450581	0.00034	0.00129	0.00050	3.75700	D	1	02/09/2012 11:35:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
45	1	4	  0d 00:43:0.0500000007450581	  0d 00:42:0.0500000007450581	0.00035	0.00132	0.00050	3.75669	D	1	02/09/2012 11:36:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
46	1	4	  0d 00:44:0.0500000007450581	  0d 00:43:0.0500000007450581	0.00036	0.00135	0.00050	3.75647	D	1	02/09/2012 11:37:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
47	1	4	  0d 00:45:0.0500000007450581	  0d 00:44:0.0500000007450581	0.00037	0.00138	0.00050	3.75639	D	1	02/09/2012 11:38:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
48	1	4	  0d 00:46:0.0500000007450581	  0d 00:45:0.0500000007450581	0.00037	0.00141	0.00050	3.75624	D	1	02/09/2012 11:39:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
49	1	4	  0d 00:47:0.0500000007450581	  0d 00:46:0.0500000007450581	0.00038	0.00144	0.00050	3.75586	D	1	02/09/2012 11:40:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
50	1	4	  0d 00:48:0.0500000007450581	  0d 00:47:0.0500000007450581	0.00039	0.00147	0.00050	3.75570	D	1	02/09/2012 11:41:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
51	1	4	  0d 00:49:0.0500000007450581	  0d 00:48:0.0500000007450581	0.00040	0.00150	0.00050	3.75555	D	1	02/09/2012 11:42:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
52	1	4	  0d 00:50:0.0500000007450581	  0d 00:49:0.0500000007450581	0.00041	0.00154	0.00050	3.75525	D	1	02/09/2012 11:43:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
