Today's Date:	21 June 2012	Date of Test:	17 June 2012, 01:03:37 AM
Filename:	MB_VZ02_U01_T435_DLongTest-0_5mA	Tester Channel:	17
Procedure:	MB_Z02_LongTest.000	Description:	MB_SOC and ImpedanceCheck at 4.35V
MB_ImpedanceCheck
Rec#	Cyc#	Step	TestTime	StepTime	Amp-hr	Watt-hr	Amps	Volts	State	ES	DPt Time	ACImp/Ohms	DCIR/Ohms	VAR1	VAR2	VAR3	VAR4	VAR5	VAR6	VAR7	VAR8	VAR9	VAR10	VAR11	VAR12	VAR13	VAR14	VAR15	
1	0	1	  0d 00:00:0	  0d 00:00:0	0.00000	0.00000	0.00000	4.05402	R	0	06/17/2012 1:03:37 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
2	0	1	  0d 00:01:0	  0d 00:01:0	0.00000	0.00000	0.00000	4.04913	R	129	06/17/2012 1:04:37 AM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
3	1	4	  0d 00:01:0	  0d 00:00:0	0.00000	0.00000	0.00050	4.04585	P	129	06/17/2012 1:04:37 AM	2.36546	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
4	1	5	  0d 00:01:0.00999999977648258	  0d 00:00:0.00999999977648258	0.00000	0.00000	0.00000	4.04891	D	0	06/17/2012 1:04:37 AM	2.36546	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
5	1	5	  0d 00:02:0.00999999977648258	  0d 00:01:0.00999999977648258	0.00001	0.00003	0.00050	4.03754	D	1	06/17/2012 1:05:37 AM	2.36546	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
6	1	5	  0d 00:03:0.00999999977648258	  0d 00:02:0.00999999977648258	0.00002	0.00007	0.00050	4.03296	D	1	06/17/2012 1:06:37 AM	2.36546	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
7	1	5	  0d 00:04:0.00999999977648258	  0d 00:03:0.00999999977648258	0.00002	0.00010	0.00050	4.02953	D	1	06/17/2012 1:07:37 AM	2.36546	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
8	1	5	  0d 00:05:0.00999999977648258	  0d 00:04:0.00999999977648258	0.00003	0.00013	0.00050	4.02655	D	1	06/17/2012 1:08:37 AM	2.36546	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
9	1	5	  0d 00:06:0.00999999977648258	  0d 00:05:0.00999999977648258	0.00004	0.00017	0.00050	4.02388	D	1	06/17/2012 1:09:37 AM	2.36546	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
10	1	5	  0d 00:07:0.00999999977648258	  0d 00:06:0.00999999977648258	0.00005	0.00020	0.00050	4.02144	D	1	06/17/2012 1:10:37 AM	2.36546	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
11	1	5	  0d 00:08:0.00999999977648258	  0d 00:07:0.00999999977648258	0.00006	0.00024	0.00050	4.01930	D	1	06/17/2012 1:11:37 AM	2.36546	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
12	1	5	  0d 00:09:0.00999999977648258	  0d 00:08:0.00999999977648258	0.00007	0.00027	0.00050	4.01747	D	1	06/17/2012 1:12:37 AM	2.36546	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
13	1	5	  0d 00:10:0.00999999977648258	  0d 00:09:0.00999999977648258	0.00007	0.00030	0.00050	4.01534	D	1	06/17/2012 1:13:37 AM	2.36546	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
14	1	5	  0d 00:11:0.00999999977648258	  0d 00:10:0.00999999977648258	0.00008	0.00034	0.00050	4.01350	D	1	06/17/2012 1:14:37 AM	2.36546	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
15	1	5	  0d 00:12:0.00999999977648258	  0d 00:11:0.00999999977648258	0.00009	0.00037	0.00050	4.01183	D	1	06/17/2012 1:15:37 AM	2.36546	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
