Today's Date:	21 June 2012	Date of Test:	17 June 2012, 01:05:16 AM
Filename:	MB_VZ02_U03_T435_DLongTest-0_5mA	Tester Channel:	20
Procedure:	MB_Z02_LongTest.000	Description:	MB_SOC and ImpedanceCheck at 4.35V
MB_ImpedanceCheck
Rec#	Cyc#	Step	TestTime	StepTime	Amp-hr	Watt-hr	Amps	Volts	State	ES	DPt Time	ACImp/Ohms	DCIR/Ohms	VAR1	VAR2	VAR3	VAR4	VAR5	VAR6	VAR7	VAR8	VAR9	VAR10	VAR11	VAR12	VAR13	VAR14	VAR15	
18	1	5	  0d 00:15:0.0399999991059303	  0d 00:14:0.0399999991059303	0.00012	0.00047	0.00050	4.02701	D	1	06/17/2012 1:20:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
19	1	5	  0d 00:16:0.0399999991059303	  0d 00:15:0.0399999991059303	0.00013	0.00050	0.00050	4.02632	D	1	06/17/2012 1:21:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
20	1	5	  0d 00:17:0.0399999991059303	  0d 00:16:0.0399999991059303	0.00013	0.00054	0.00050	4.02556	D	1	06/17/2012 1:22:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
21	1	5	  0d 00:18:0.0399999991059303	  0d 00:17:0.0399999991059303	0.00014	0.00057	0.00050	4.02480	D	1	06/17/2012 1:23:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
22	1	5	  0d 00:19:0.0399999991059303	  0d 00:18:0.0399999991059303	0.00015	0.00060	0.00050	4.02411	D	1	06/17/2012 1:24:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
23	1	5	  0d 00:20:0.0399999991059303	  0d 00:19:0.0399999991059303	0.00016	0.00064	0.00050	4.02335	D	1	06/17/2012 1:25:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
24	1	5	  0d 00:21:0.0399999991059303	  0d 00:20:0.0399999991059303	0.00017	0.00067	0.00050	4.02258	D	1	06/17/2012 1:26:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
25	1	5	  0d 00:22:0.0399999991059303	  0d 00:21:0.0399999991059303	0.00018	0.00071	0.00050	4.02205	D	1	06/17/2012 1:27:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
26	1	5	  0d 00:23:0.0399999991059303	  0d 00:22:0.0399999991059303	0.00018	0.00074	0.00050	4.02129	D	1	06/17/2012 1:28:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
27	1	5	  0d 00:24:0.0399999991059303	  0d 00:23:0.0399999991059303	0.00019	0.00077	0.00050	4.02060	D	1	06/17/2012 1:29:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
