Name:	MB_U1_Z22A4-1-5-Long-Test.018
Channel:	18
Procedure	MB_Z22F_4-1-Long-Test.000
Description	Z22F Long Test
Rec#	Cyc#	Step	TestTime	StepTime	Amp-hr	Watt-hr	Amps	Volts	State	ES	DPt Time	ACImp/Ohms	DCIR/Ohms	VAR1	VAR2	VAR3	VAR4	VAR5	VAR6	VAR7	VAR8	VAR9	VAR10	VAR11	VAR12	VAR13	VAR14	VAR15	
1	0	1	0.000000	0.000000	0.00000000	0.00000000	0.00000000	3.8684	R	0	1/28/2012 5:19:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2	0	1	1.000000	1.000000	0.00000000	0.00000000	0.00000000	3.8708	R	129	1/28/2012 5:20:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3	1	4	1.000833	0.000833	0.00000000	0.00000000	0.00012141	3.8701	D	0	1/28/2012 5:20:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	1	4	2.000833	1.000833	0.00000832	0.00003216	0.00050011	3.8637	D	1	1/28/2012 5:21:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5	1	4	3.000833	2.000833	0.00001665	0.00006436	0.00050004	3.8627	D	1	1/28/2012 5:22:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6	1	4	4.000833	3.000833	0.00002499	0.00009654	0.00050027	3.8621	D	1	1/28/2012 5:23:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7	1	4	5.000833	4.000833	0.00003332	0.00012873	0.00050011	3.8618	D	1	1/28/2012 5:24:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
8	1	4	6.000833	5.000833	0.00004166	0.00016091	0.00049989	3.8614	D	1	1/28/2012 5:25:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9	1	4	7.000833	6.000833	0.00004999	0.00019308	0.00049989	3.8611	D	1	1/28/2012 5:26:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
10	1	4	8.000833	7.000833	0.00005832	0.00022526	0.00049996	3.8607	D	1	1/28/2012 5:27:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11	1	4	9.000833	8.000833	0.00006666	0.00025743	0.00050004	3.8602	D	1	1/28/2012 5:28:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12	1	4	10.000833	9.000833	0.00007499	0.00028960	0.00049996	3.8600	D	1	1/28/2012 5:29:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
13	1	4	11.000833	10.000833	0.00008332	0.00032177	0.00049981	3.8597	D	1	1/28/2012 5:30:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
14	1	4	12.000833	11.000833	0.00009166	0.00035393	0.00050019	3.8595	D	1	1/28/2012 5:31:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
15	1	4	13.000833	12.000833	0.00009999	0.00038609	0.00049989	3.8594	D	1	1/28/2012 5:32:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16	1	4	14.000833	13.000833	0.00010832	0.00041826	0.00050011	3.8592	D	1	1/28/2012 5:33:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
17	1	4	15.000833	14.000833	0.00011666	0.00045042	0.00050004	3.8590	D	1	1/28/2012 5:34:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
18	1	4	16.000833	15.000833	0.00012499	0.00048258	0.00050004	3.8588	D	1	1/28/2012 5:35:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
19	1	4	17.000833	16.000833	0.00013332	0.00051473	0.00049996	3.8585	D	1	1/28/2012 5:36:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
20	1	4	18.000833	17.000833	0.00014166	0.00054689	0.00050004	3.8583	D	1	1/28/2012 5:37:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
21	1	4	19.000833	18.000833	0.00014999	0.00057904	0.00049996	3.8578	D	1	1/28/2012 5:38:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
22	1	4	20.000833	19.000833	0.00015832	0.00061118	0.00049996	3.8576	D	1	1/28/2012 5:39:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
23	1	4	21.000833	20.000833	0.00016666	0.00064333	0.00050019	3.8575	D	1	1/28/2012 5:40:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
24	1	4	22.000833	21.000833	0.00017499	0.00067548	0.00050004	3.8571	D	1	1/28/2012 5:41:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
25	1	4	23.000833	22.000833	0.00018332	0.00070762	0.00050011	3.8571	D	1	1/28/2012 5:42:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
26	1	4	24.000833	23.000833	0.00019166	0.00073976	0.00050004	3.8570	D	1	1/28/2012 5:43:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
27	1	4	25.000833	24.000833	0.00019999	0.00077191	0.00049996	3.8568	D	1	1/28/2012 5:44:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
28	1	4	26.000833	25.000833	0.00020832	0.00080405	0.00049996	3.8565	D	1	1/28/2012 5:45:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
29	1	4	27.000833	26.000833	0.00021666	0.00083618	0.00050019	3.8563	D	1	1/28/2012 5:46:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
30	1	4	28.000833	27.000833	0.00022499	0.00086832	0.00049996	3.8560	D	1	1/28/2012 5:47:05 AM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
